tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
"TF_UK053_275_INTL","C_UK053_275","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_275_HOME","C_UK053_275","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_276_INTL","C_UK053_276","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_276_HOME","C_UK053_276","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_277_INTL","C_UK053_277","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_277_HOME","C_UK053_277","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_278_INTL","C_UK053_278","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_278_HOME","C_UK053_278","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_279_INTL","C_UK053_279","UK053","2026","INTL","18200.00","2000.00","3000.00","GBP"
"TF_UK053_279_HOME","C_UK053_279","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_280_INTL","C_UK053_280","UK053","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK053_280_HOME","C_UK053_280","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_281_INTL","C_UK053_281","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_281_HOME","C_UK053_281","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_282_INTL","C_UK053_282","UK053","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK053_282_HOME","C_UK053_282","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_283_INTL","C_UK053_283","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_283_HOME","C_UK053_283","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_284_INTL","C_UK053_284","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_284_HOME","C_UK053_284","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_285_INTL","C_UK053_285","UK053","2026","INTL","18800.00","2000.00","3000.00","GBP"
"TF_UK053_285_HOME","C_UK053_285","UK053","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK053_286_INTL","C_UK053_286","UK053","2026","INTL","19200.00","2000.00","3000.00","GBP"
"TF_UK053_286_HOME","C_UK053_286","UK053","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK053_287_INTL","C_UK053_287","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_287_HOME","C_UK053_287","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_288_INTL","C_UK053_288","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_288_HOME","C_UK053_288","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_289_INTL","C_UK053_289","UK053","2026","INTL","18200.00","2000.00","3000.00","GBP"
"TF_UK053_289_HOME","C_UK053_289","UK053","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK053_290_INTL","C_UK053_290","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_290_HOME","C_UK053_290","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_291_INTL","C_UK053_291","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_291_HOME","C_UK053_291","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_292_INTL","C_UK053_292","UK053","2026","INTL","19200.00","2000.00","3000.00","GBP"
"TF_UK053_292_HOME","C_UK053_292","UK053","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK053_293_INTL","C_UK053_293","UK053","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK053_293_HOME","C_UK053_293","UK053","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK053_294_INTL","C_UK053_294","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_294_HOME","C_UK053_294","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_295_INTL","C_UK053_295","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_295_HOME","C_UK053_295","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_296_INTL","C_UK053_296","UK053","2026","INTL","14500.00","1000.00","1000.00","GBP"
"TF_UK053_296_HOME","C_UK053_296","UK053","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK053_297_INTL","C_UK053_297","UK053","2026","INTL","12500.00","1000.00","1000.00","GBP"
"TF_UK053_297_HOME","C_UK053_297","UK053","2026","HOME","9000.00","0.00","0.00","GBP"
"TF_UK053_298_INTL","C_UK053_298","UK053","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK053_298_HOME","C_UK053_298","UK053","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK053_299_INTL","C_UK053_299","UK053","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK053_299_HOME","C_UK053_299","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK053_300_INTL","C_UK053_300","UK053","2026","INTL","16800.00","2000.00","3000.00","GBP"
"TF_UK053_300_HOME","C_UK053_300","UK053","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK054_01_INTL","C_UK054_01","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_01_HOME","C_UK054_01","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_02_INTL","C_UK054_02","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_02_HOME","C_UK054_02","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_03_INTL","C_UK054_03","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_03_HOME","C_UK054_03","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_04_INTL","C_UK054_04","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_04_HOME","C_UK054_04","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_05_INTL","C_UK054_05","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_05_HOME","C_UK054_05","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_06_INTL","C_UK054_06","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_06_HOME","C_UK054_06","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_07_INTL","C_UK054_07","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_07_HOME","C_UK054_07","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_08_INTL","C_UK054_08","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_08_HOME","C_UK054_08","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_09_INTL","C_UK054_09","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_09_HOME","C_UK054_09","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_10_INTL","C_UK054_10","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_10_HOME","C_UK054_10","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_11_INTL","C_UK054_11","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_11_HOME","C_UK054_11","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_12_INTL","C_UK054_12","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_12_HOME","C_UK054_12","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_13_INTL","C_UK054_13","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_13_HOME","C_UK054_13","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_14_INTL","C_UK054_14","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_14_HOME","C_UK054_14","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_15_INTL","C_UK054_15","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_15_HOME","C_UK054_15","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_16_INTL","C_UK054_16","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_16_HOME","C_UK054_16","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_17_INTL","C_UK054_17","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_17_HOME","C_UK054_17","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_18_INTL","C_UK054_18","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_18_HOME","C_UK054_18","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_19_INTL","C_UK054_19","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_19_HOME","C_UK054_19","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_20_INTL","C_UK054_20","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_20_HOME","C_UK054_20","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_21_INTL","C_UK054_21","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_21_HOME","C_UK054_21","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_22_INTL","C_UK054_22","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_22_HOME","C_UK054_22","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_23_INTL","C_UK054_23","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_23_HOME","C_UK054_23","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_24_INTL","C_UK054_24","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_24_HOME","C_UK054_24","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_25_INTL","C_UK054_25","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_25_HOME","C_UK054_25","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_26_INTL","C_UK054_26","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_26_HOME","C_UK054_26","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_27_INTL","C_UK054_27","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_27_HOME","C_UK054_27","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_28_INTL","C_UK054_28","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_28_HOME","C_UK054_28","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_29_INTL","C_UK054_29","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_29_HOME","C_UK054_29","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_30_INTL","C_UK054_30","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_30_HOME","C_UK054_30","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_31_INTL","C_UK054_31","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_31_HOME","C_UK054_31","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_32_INTL","C_UK054_32","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_32_HOME","C_UK054_32","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_33_INTL","C_UK054_33","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_33_HOME","C_UK054_33","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_34_INTL","C_UK054_34","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_34_HOME","C_UK054_34","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_35_INTL","C_UK054_35","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_35_HOME","C_UK054_35","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_36_INTL","C_UK054_36","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_36_HOME","C_UK054_36","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_37_INTL","C_UK054_37","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_37_HOME","C_UK054_37","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_38_INTL","C_UK054_38","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_38_HOME","C_UK054_38","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_39_INTL","C_UK054_39","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_39_HOME","C_UK054_39","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_40_INTL","C_UK054_40","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_40_HOME","C_UK054_40","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_41_INTL","C_UK054_41","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_41_HOME","C_UK054_41","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_42_INTL","C_UK054_42","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_42_HOME","C_UK054_42","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_43_INTL","C_UK054_43","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_43_HOME","C_UK054_43","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_44_INTL","C_UK054_44","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_44_HOME","C_UK054_44","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_45_INTL","C_UK054_45","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_45_HOME","C_UK054_45","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_46_INTL","C_UK054_46","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_46_HOME","C_UK054_46","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_47_INTL","C_UK054_47","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_47_HOME","C_UK054_47","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_48_INTL","C_UK054_48","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_48_HOME","C_UK054_48","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_49_INTL","C_UK054_49","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_49_HOME","C_UK054_49","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_50_INTL","C_UK054_50","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_50_HOME","C_UK054_50","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_51_INTL","C_UK054_51","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_51_HOME","C_UK054_51","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_52_INTL","C_UK054_52","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_52_HOME","C_UK054_52","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_53_INTL","C_UK054_53","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_53_HOME","C_UK054_53","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_54_INTL","C_UK054_54","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_54_HOME","C_UK054_54","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_55_INTL","C_UK054_55","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_55_HOME","C_UK054_55","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_56_INTL","C_UK054_56","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_56_HOME","C_UK054_56","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_57_INTL","C_UK054_57","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_57_HOME","C_UK054_57","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_58_INTL","C_UK054_58","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_58_HOME","C_UK054_58","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_59_INTL","C_UK054_59","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_59_HOME","C_UK054_59","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_60_INTL","C_UK054_60","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_60_HOME","C_UK054_60","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_61_INTL","C_UK054_61","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_61_HOME","C_UK054_61","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_62_INTL","C_UK054_62","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_62_HOME","C_UK054_62","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_63_INTL","C_UK054_63","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_63_HOME","C_UK054_63","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_64_INTL","C_UK054_64","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_64_HOME","C_UK054_64","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_65_INTL","C_UK054_65","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_65_HOME","C_UK054_65","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_66_INTL","C_UK054_66","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_66_HOME","C_UK054_66","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_67_INTL","C_UK054_67","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_67_HOME","C_UK054_67","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_68_INTL","C_UK054_68","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_68_HOME","C_UK054_68","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_69_INTL","C_UK054_69","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_69_HOME","C_UK054_69","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_70_INTL","C_UK054_70","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_70_HOME","C_UK054_70","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_71_INTL","C_UK054_71","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_71_HOME","C_UK054_71","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_72_INTL","C_UK054_72","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_72_HOME","C_UK054_72","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_73_INTL","C_UK054_73","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_73_HOME","C_UK054_73","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_74_INTL","C_UK054_74","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_74_HOME","C_UK054_74","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_75_INTL","C_UK054_75","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_75_HOME","C_UK054_75","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_76_INTL","C_UK054_76","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_76_HOME","C_UK054_76","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_77_INTL","C_UK054_77","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_77_HOME","C_UK054_77","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_78_INTL","C_UK054_78","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_78_HOME","C_UK054_78","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_79_INTL","C_UK054_79","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_79_HOME","C_UK054_79","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_80_INTL","C_UK054_80","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_80_HOME","C_UK054_80","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_81_INTL","C_UK054_81","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_81_HOME","C_UK054_81","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_82_INTL","C_UK054_82","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_82_HOME","C_UK054_82","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_83_INTL","C_UK054_83","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_83_HOME","C_UK054_83","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_84_INTL","C_UK054_84","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_84_HOME","C_UK054_84","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_85_INTL","C_UK054_85","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_85_HOME","C_UK054_85","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_86_INTL","C_UK054_86","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_86_HOME","C_UK054_86","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_87_INTL","C_UK054_87","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_87_HOME","C_UK054_87","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_88_INTL","C_UK054_88","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_88_HOME","C_UK054_88","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_89_INTL","C_UK054_89","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_89_HOME","C_UK054_89","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_90_INTL","C_UK054_90","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_90_HOME","C_UK054_90","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_91_INTL","C_UK054_91","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_91_HOME","C_UK054_91","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_92_INTL","C_UK054_92","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_92_HOME","C_UK054_92","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_93_INTL","C_UK054_93","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_93_HOME","C_UK054_93","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_94_INTL","C_UK054_94","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_94_HOME","C_UK054_94","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_95_INTL","C_UK054_95","UK054","2026","INTL","17000.00","2000.00","2000.00","GBP"
"TF_UK054_95_HOME","C_UK054_95","UK054","2026","HOME","8000.00","0.00","0.00","GBP"
"TF_UK054_96_INTL","C_UK054_96","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_96_HOME","C_UK054_96","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_97_INTL","C_UK054_97","UK054","2026","INTL","16500.00","2000.00","2000.00","GBP"
"TF_UK054_97_HOME","C_UK054_97","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_98_INTL","C_UK054_98","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_98_HOME","C_UK054_98","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_99_INTL","C_UK054_99","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_99_HOME","C_UK054_99","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_100_INTL","C_UK054_100","UK054","2026","INTL","15500.00","2000.00","2000.00","GBP"
"TF_UK054_100_HOME","C_UK054_100","UK054","2026","HOME","1820.00","0.00","0.00","GBP"
"TF_UK054_101_INTL","C_UK054_101","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_101_HOME","C_UK054_101","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_102_INTL","C_UK054_102","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_102_HOME","C_UK054_102","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_103_INTL","C_UK054_103","UK054","2026","INTL","5500.00","0.00","1000.00","GBP"
"TF_UK054_103_HOME","C_UK054_103","UK054","2026","HOME","2500.00","0.00","0.00","GBP"
"TF_UK054_104_INTL","C_UK054_104","UK054","2026","INTL","5500.00","0.00","1000.00","GBP"
"TF_UK054_104_HOME","C_UK054_104","UK054","2026","HOME","2500.00","0.00","0.00","GBP"
"TF_UK054_105_INTL","C_UK054_105","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_105_HOME","C_UK054_105","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_106_INTL","C_UK054_106","UK054","2026","INTL","16000.00","2000.00","2000.00","GBP"
"TF_UK054_106_HOME","C_UK054_106","UK054","2026","HOME","7000.00","0.00","0.00","GBP"
"TF_UK054_107_INTL","C_UK054_107","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_107_HOME","C_UK054_107","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
"TF_UK054_108_INTL","C_UK054_108","UK054","2026","INTL","11500.00","1000.00","1000.00","GBP"
"TF_UK054_108_HOME","C_UK054_108","UK054","2026","HOME","6000.00","0.00","0.00","GBP"
