tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
TF_BAT083_R02_EU,C_BAT083_RES_02,UK083,2026,EU,14500.00,0.00,0.00,GBP
TF_BAT083_R03_INTL,C_BAT083_RES_03,UK083,2026,INTL,22500.00,5000.00,1000.00,GBP
TF_BAT083_R03_EU,C_BAT083_RES_03,UK083,2026,EU,14500.00,0.00,0.00,GBP
TF_BED084_R01_INTL,C_BED084_RES_01,UK084,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_BED084_R01_EU,C_BED084_RES_01,UK084,2026,EU,13000.00,0.00,0.00,GBP
TF_BED084_R02_INTL,C_BED084_RES_02,UK084,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_BED084_R02_EU,C_BED084_RES_02,UK084,2026,EU,13000.00,0.00,0.00,GBP
TF_BED084_R03_INTL,C_BED084_RES_03,UK084,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_BED084_R03_EU,C_BED084_RES_03,UK084,2026,EU,13000.00,0.00,0.00,GBP
TF_BIR085_R01_INTL,C_BIR085_RES_01,UK085,2026,INTL,25500.00,2000.00,1000.00,GBP
TF_BIR085_R01_EU,C_BIR085_RES_01,UK085,2026,EU,13500.00,0.00,0.00,GBP
TF_BIR085_R02_INTL,C_BIR085_RES_02,UK085,2026,INTL,38000.00,2000.00,1000.00,GBP
TF_BIR085_R02_EU,C_BIR085_RES_02,UK085,2026,EU,13500.00,0.00,0.00,GBP
TF_BIR085_R03_INTL,C_BIR085_RES_03,UK085,2026,INTL,25500.00,2000.00,1000.00,GBP
TF_BIR085_R03_EU,C_BIR085_RES_03,UK085,2026,EU,13500.00,0.00,0.00,GBP
TF_BIR085_R04_INTL,C_BIR085_RES_04,UK085,2026,INTL,25500.00,2000.00,1000.00,GBP
TF_BIR085_R04_EU,C_BIR085_RES_04,UK085,2026,EU,13500.00,0.00,0.00,GBP
TF_BRA086_R01_INTL,C_BRA086_RES_01,UK086,2026,INTL,18500.00,0.00,1000.00,GBP
TF_BRA086_R01_EU,C_BRA086_RES_01,UK086,2026,EU,12000.00,0.00,0.00,GBP
TF_BRA086_R02_INTL,C_BRA086_RES_02,UK086,2026,INTL,18500.00,0.00,1000.00,GBP
TF_BRA086_R02_EU,C_BRA086_RES_02,UK086,2026,EU,12000.00,0.00,0.00,GBP
TF_BRA086_R03_INTL,C_BRA086_RES_03,UK086,2026,INTL,17500.00,0.00,1000.00,GBP
TF_BRA086_R03_EU,C_BRA086_RES_03,UK086,2026,EU,12000.00,0.00,0.00,GBP
TF_BRI088_R01_INTL,C_BRI088_RES_01,UK088,2026,INTL,18500.00,2500.00,1000.00,GBP
TF_BRI088_R01_EU,C_BRI088_RES_01,UK088,2026,EU,15000.00,0.00,0.00,GBP
TF_BRI088_R02_INTL,C_BRI088_RES_02,UK088,2026,INTL,18500.00,2500.00,1000.00,GBP
TF_BRI088_R02_EU,C_BRI088_RES_02,UK088,2026,EU,15000.00,0.00,0.00,GBP
TF_BRI088_R03_INTL,C_BRI088_RES_03,UK088,2026,INTL,18500.00,2500.00,1000.00,GBP
TF_BRI088_R03_EU,C_BRI088_RES_03,UK088,2026,EU,15000.00,0.00,0.00,GBP
TF_BRI088_R04_INTL,C_BRI088_RES_04,UK088,2026,INTL,17500.00,2500.00,1000.00,GBP
TF_BRI088_R04_EU,C_BRI088_RES_04,UK088,2026,EU,15000.00,0.00,0.00,GBP
TF_BRS089_R01_INTL,C_BRS089_RES_01,UK089,2026,INTL,23500.00,0.00,1000.00,GBP
TF_BRS089_R01_EU,C_BRS089_RES_01,UK089,2026,EU,14500.00,0.00,0.00,GBP
TF_BRS089_R02_INTL,C_BRS089_RES_02,UK089,2026,INTL,23500.00,0.00,1000.00,GBP
TF_BRS089_R02_EU,C_BRS089_RES_02,UK089,2026,EU,14500.00,0.00,0.00,GBP
TF_BRS089_R03_INTL,C_BRS089_RES_03,UK089,2026,INTL,23500.00,0.00,1000.00,GBP
TF_BRS089_R03_EU,C_BRS089_RES_03,UK089,2026,EU,14500.00,0.00,0.00,GBP
TF_BRS089_R04_INTL,C_BRS089_RES_04,UK089,2026,INTL,27500.00,0.00,1000.00,GBP
TF_BRS089_R04_EU,C_BRS089_RES_04,UK089,2026,EU,14500.00,0.00,0.00,GBP
TF_CAM090_R01_INTL,C_CAM090_RES_01,UK090,2026,INTL,38500.00,0.00,2000.00,GBP
TF_CAM090_R01_EU,C_CAM090_RES_01,UK090,2026,EU,14500.00,0.00,0.00,GBP
TF_CAM090_R02_INTL,C_CAM090_RES_02,UK090,2026,INTL,38500.00,0.00,2000.00,GBP
TF_CAM090_R02_EU,C_CAM090_RES_02,UK090,2026,EU,14500.00,0.00,0.00,GBP
TF_CAM090_R03_INTL,C_CAM090_RES_03,UK090,2026,INTL,38500.00,0.00,2000.00,GBP
TF_CAM090_R03_EU,C_CAM090_RES_03,UK090,2026,EU,14500.00,0.00,0.00,GBP
TF_CAM090_R04_INTL,C_CAM090_RES_04,UK090,2026,INTL,34500.00,0.00,2000.00,GBP
TF_CAM090_R04_EU,C_CAM090_RES_04,UK090,2026,EU,14500.00,0.00,0.00,GBP
TF_CAM090_R05_INTL,C_CAM090_RES_05,UK090,2026,INTL,34500.00,0.00,2000.00,GBP
TF_CAM090_R05_EU,C_CAM090_RES_05,UK090,2026,EU,14500.00,0.00,0.00,GBP
TF_CHE091_R01_INTL,C_CHE091_RES_01,UK091,2026,INTL,16500.00,3000.00,1000.00,GBP
TF_CHE091_R01_EU,C_CHE091_RES_01,UK091,2026,EU,12500.00,0.00,0.00,GBP
TF_CHE091_R02_INTL,C_CHE091_RES_02,UK091,2026,INTL,16500.00,3000.00,1000.00,GBP
TF_CHE091_R02_EU,C_CHE091_RES_02,UK091,2026,EU,12500.00,0.00,0.00,GBP
TF_CHE091_R03_INTL,C_CHE091_RES_03,UK091,2026,INTL,16500.00,3000.00,1000.00,GBP
TF_CHE091_R03_EU,C_CHE091_RES_03,UK091,2026,EU,12500.00,0.00,0.00,GBP
TF_CHE091_R04_INTL,C_CHE091_RES_04,UK091,2026,INTL,16500.00,3000.00,1000.00,GBP
TF_CHE091_R04_EU,C_CHE091_RES_04,UK091,2026,EU,12500.00,0.00,0.00,GBP
TF_CHI093_R01_INTL,C_CHI093_RES_01,UK093,2026,INTL,16000.00,0.00,1000.00,GBP
TF_CHI093_R01_EU,C_CHI093_RES_01,UK093,2026,EU,13500.00,0.00,0.00,GBP
TF_CHI093_R02_INTL,C_CHI093_RES_02,UK093,2026,INTL,16000.00,0.00,1000.00,GBP
TF_CHI093_R02_EU,C_CHI093_RES_02,UK093,2026,EU,13500.00,0.00,0.00,GBP
TF_CHI093_R03_INTL,C_CHI093_RES_03,UK093,2026,INTL,16000.00,0.00,1000.00,GBP
TF_CHI093_R03_EU,C_CHI093_RES_03,UK093,2026,EU,13500.00,0.00,0.00,GBP
TF_CUM094_R01_INTL,C_CUM094_RES_01,UK094,2026,INTL,16000.00,2000.00,1000.00,GBP
TF_CUM094_R01_EU,C_CUM094_RES_01,UK094,2026,EU,12500.00,0.00,0.00,GBP
TF_CUM094_R02_INTL,C_CUM094_RES_02,UK094,2026,INTL,16000.00,2000.00,1000.00,GBP
TF_CUM094_R02_EU,C_CUM094_RES_02,UK094,2026,EU,12500.00,0.00,0.00,GBP
TF_DER095_R01_INTL,C_DER095_RES_01,UK095,2026,INTL,16500.00,2000.00,1000.00,GBP
TF_DER095_R01_EU,C_DER095_RES_01,UK095,2026,EU,12500.00,0.00,0.00,GBP
TF_DER095_R02_INTL,C_DER095_RES_02,UK095,2026,INTL,16500.00,2000.00,1000.00,GBP
TF_DER095_R02_EU,C_DER095_RES_02,UK095,2026,EU,12500.00,0.00,0.00,GBP
TF_DUN096_R01_INTL,C_DUN096_RES_01,UK096,2026,INTL,21500.00,6000.00,1000.00,GBP
TF_DUN096_R01_EU,C_DUN096_RES_01,UK096,2026,EU,12500.00,0.00,0.00,GBP
TF_DUR097_R01_INTL,C_DUR097_RES_01,UK097,2026,INTL,24500.00,5000.00,1000.00,GBP
TF_DUR097_R01_EU,C_DUR097_RES_01,UK097,2026,EU,13000.00,0.00,0.00,GBP
TF_DUR097_R02_INTL,C_DUR097_RES_02,UK097,2026,INTL,24500.00,5000.00,1000.00,GBP
TF_DUR097_R02_EU,C_DUR097_RES_02,UK097,2026,EU,13000.00,0.00,0.00,GBP
TF_UEA098_R01_INTL,C_UEA098_RES_01,UK098,2026,INTL,21500.00,10750.00,1000.00,GBP
TF_UEA098_R01_EU,C_UEA098_RES_01,UK098,2026,EU,13500.00,0.00,0.00,GBP
TF_UEL099_R01_INTL,C_UEL099_RES_01,UK099,2026,INTL,16500.00,4000.00,1000.00,GBP
TF_UEL099_R01_EU,C_UEL099_RES_01,UK099,2026,EU,17500.00,0.00,0.00,GBP
TF_EDI100_R01_INTL,C_EDI100_RES_01,UK100,2026,INTL,28500.00,0.00,2000.00,GBP
TF_EDI100_R01_EU,C_EDI100_RES_01,UK100,2026,EU,14500.00,0.00,0.00,GBP
TF_EDI100_R02_INTL,C_EDI100_RES_02,UK100,2026,INTL,28500.00,0.00,2000.00,GBP
TF_EDI100_R02_EU,C_EDI100_RES_02,UK100,2026,EU,14500.00,0.00,0.00,GBP
TF_ESS101_R01_INTL,C_ESS101_RES_01,UK101,2026,INTL,21500.00,5000.00,1000.00,GBP
TF_ESS101_R01_EU,C_ESS101_RES_01,UK101,2026,EU,13500.00,0.00,0.00,GBP
TF_EXE102_R01_INTL,C_EXE102_RES_01,UK102,2026,INTL,23500.00,10000.00,1000.00,GBP
TF_EXE102_R01_EU,C_EXE102_RES_01,UK102,2026,EU,14000.00,0.00,0.00,GBP
TF_GLA103_R01_INTL,C_GLA103_RES_01,UK103,2026,INTL,25500.00,0.00,1000.00,GBP
TF_GLA103_R01_EU,C_GLA103_RES_01,UK103,2026,EU,13000.00,0.00,0.00,GBP
TF_GLA103_R02_INTL,C_GLA103_RES_02,UK103,2026,INTL,28500.00,0.00,1000.00,GBP
TF_GLA103_R02_EU,C_GLA103_RES_02,UK103,2026,EU,13000.00,0.00,0.00,GBP
TF_GLO104_R01_INTL,C_GLO104_RES_01,UK104,2026,INTL,17000.00,2000.00,1000.00,GBP
TF_GLO104_R01_EU,C_GLO104_RES_01,UK104,2026,EU,13000.00,0.00,0.00,GBP
TF_GRE106_R01_INTL,C_GRE106_RES_01,UK106,2026,INTL,18500.00,3000.00,1000.00,GBP
TF_GRE106_R01_EU,C_GRE106_RES_01,UK106,2026,EU,17000.00,0.00,0.00,GBP
TF_HER107_R01_INTL,C_HER107_RES_01,UK107,2026,INTL,18000.00,4000.00,1000.00,GBP
TF_HER107_R01_EU,C_HER107_RES_01,UK107,2026,EU,14500.00,0.00,0.00,GBP
TF_HUD108_R01_INTL,C_HUD108_RES_01,UK108,2026,INTL,17500.00,4000.00,1000.00,GBP
TF_HUD108_R01_EU,C_HUD108_RES_01,UK108,2026,EU,12500.00,0.00,0.00,GBP
TF_HUL109_R01_INTL,C_HUL109_RES_01,UK109,2026,INTL,17500.00,1000.00,1000.00,GBP
TF_HUL109_R01_EU,C_HUL109_RES_01,UK109,2026,EU,11500.00,0.00,0.00,GBP
TF_KEN110_R01_INTL,C_KEN110_RES_01,UK110,2026,INTL,22500.00,3000.00,1000.00,GBP
TF_KEN110_R01_EU,C_KEN110_RES_01,UK110,2026,EU,13500.00,0.00,0.00,GBP
TF_LNC111_R01_INTL,C_LNC111_RES_01,UK111,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_LNC111_R01_EU,C_LNC111_RES_01,UK111,2026,EU,12500.00,0.00,0.00,GBP
TF_LNC111_R02_INTL,C_LNC111_RES_02,UK111,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_LNC111_R02_EU,C_LNC111_RES_02,UK111,2026,EU,12500.00,0.00,0.00,GBP
TF_LNC111_R03_INTL,C_LNC111_RES_03,UK111,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_LNC111_R03_EU,C_LNC111_RES_03,UK111,2026,EU,12500.00,0.00,0.00,GBP
TF_LEE112_R01_INTL,C_LEE112_RES_01,UK112,2026,INTL,25500.00,0.00,1000.00,GBP
TF_LEE112_R01_EU,C_LEE112_RES_01,UK112,2026,EU,13500.00,0.00,0.00,GBP
TF_LEE112_R02_INTL,C_LEE112_RES_02,UK112,2026,INTL,39000.00,0.00,1000.00,GBP
TF_LEE112_R02_EU,C_LEE112_RES_02,UK112,2026,EU,13500.00,0.00,0.00,GBP
TF_LEE112_R03_INTL,C_LEE112_RES_03,UK112,2026,INTL,28500.00,0.00,1000.00,GBP
TF_LEE112_R03_EU,C_LEE112_RES_03,UK112,2026,EU,13500.00,0.00,0.00,GBP
TF_LEI113_R01_INTL,C_LEI113_RES_01,UK113,2026,INTL,21500.00,5000.00,1000.00,GBP
TF_LEI113_R01_EU,C_LEI113_RES_01,UK113,2026,EU,13000.00,0.00,0.00,GBP
TF_LEI113_R02_INTL,C_LEI113_RES_02,UK113,2026,INTL,22500.00,5000.00,1000.00,GBP
TF_LEI113_R02_EU,C_LEI113_RES_02,UK113,2026,EU,13000.00,0.00,0.00,GBP
TF_LIN114_R01_INTL,C_LIN114_RES_01,UK114,2026,INTL,16500.00,5000.00,1000.00,GBP
TF_LIN114_R01_EU,C_LIN114_RES_01,UK114,2026,EU,12500.00,0.00,0.00,GBP
TF_LIN114_R02_INTL,C_LIN114_RES_02,UK114,2026,INTL,17500.00,5000.00,1000.00,GBP
TF_LIN114_R02_EU,C_LIN114_RES_02,UK114,2026,EU,12500.00,0.00,0.00,GBP
TF_LIV115_R01_INTL,C_LIV115_RES_01,UK115,2026,INTL,23500.00,0.00,1000.00,GBP
TF_LIV115_R01_EU,C_LIV115_RES_01,UK115,2026,EU,13000.00,0.00,0.00,GBP
TF_LIV115_R02_INTL,C_LIV115_RES_02,UK115,2026,INTL,26500.00,0.00,1000.00,GBP
TF_LIV115_R02_EU,C_LIV115_RES_02,UK115,2026,EU,13000.00,0.00,0.00,GBP
TF_MAN117_R01_INTL,C_MAN117_RES_01,UK117,2026,INTL,28500.00,0.00,2000.00,GBP
TF_MAN117_R01_EU,C_MAN117_RES_01,UK117,2026,EU,14000.00,0.00,0.00,GBP
TF_MAN117_R02_INTL,C_MAN117_RES_02,UK117,2026,INTL,28500.00,0.00,2000.00,GBP
TF_MAN117_R02_EU,C_MAN117_RES_02,UK117,2026,EU,14000.00,0.00,0.00,GBP
TF_NOR118_R01_INTL,C_NOR118_RES_01,UK118,2026,INTL,18500.00,3000.00,1000.00,GBP
TF_NOR118_R01_EU,C_NOR118_RES_01,UK118,2026,EU,12500.00,0.00,0.00,GBP
TF_NOR118_R02_INTL,C_NOR118_RES_02,UK118,2026,INTL,18500.00,3000.00,1000.00,GBP
TF_NOR118_R02_EU,C_NOR118_RES_02,UK118,2026,EU,12500.00,0.00,0.00,GBP
TF_NOT119_R01_INTL,C_NOT119_RES_01,UK119,2026,INTL,27500.00,0.00,1000.00,GBP
TF_NOT119_R01_EU,C_NOT119_RES_01,UK119,2026,EU,13500.00,0.00,0.00,GBP
TF_NOT119_R02_INTL,C_NOT119_RES_02,UK119,2026,INTL,24500.00,0.00,1000.00,GBP
TF_NOT119_R02_EU,C_NOT119_RES_02,UK119,2026,EU,13500.00,0.00,0.00,GBP
TF_OXF120_R01_INTL,C_OXF120_RES_01,UK120,2026,INTL,39500.00,0.00,2000.00,GBP
TF_OXF120_R01_EU,C_OXF120_RES_01,UK120,2026,EU,15500.00,0.00,0.00,GBP
TF_OXF120_R02_INTL,C_OXF120_RES_02,UK120,2026,INTL,34500.00,0.00,2000.00,GBP
TF_OXF120_R02_EU,C_OXF120_RES_02,UK120,2026,EU,15500.00,0.00,0.00,GBP
TF_PLY121_R01_INTL,C_PLY121_RES_01,UK121,2026,INTL,17500.00,2000.00,1000.00,GBP
TF_PLY121_R01_EU,C_PLY121_RES_01,UK121,2026,EU,12500.00,0.00,0.00,GBP
TF_POR122_R01_INTL,C_POR122_RES_01,UK122,2026,INTL,18500.00,2500.00,1000.00,GBP
TF_POR122_R01_EU,C_POR122_RES_01,UK122,2026,EU,13000.00,0.00,0.00,GBP
TF_REA123_R01_INTL,C_REA123_RES_01,UK123,2026,INTL,23500.00,5000.00,1000.00,GBP
TF_REA123_R01_EU,C_REA123_RES_01,UK123,2026,EU,14000.00,0.00,0.00,GBP
TF_USW124_R01_INTL,C_USW124_RES_01,UK124,2026,INTL,16500.00,2500.00,1000.00,GBP
TF_USW124_R01_EU,C_USW124_RES_01,UK124,2026,EU,12500.00,0.00,0.00,GBP
TF_SOU125_R01_INTL,C_SOU125_RES_01,UK125,2026,INTL,26500.00,10000.00,1000.00,GBP
TF_SOU125_R01_EU,C_SOU125_RES_01,UK125,2026,EU,13500.00,0.00,0.00,GBP
TF_STA126_R01_INTL,C_STA126_RES_01,UK126,2026,INTL,26500.00,0.00,1000.00,GBP
TF_STA126_R01_EU,C_STA126_RES_01,UK126,2026,EU,14500.00,0.00,0.00,GBP
TF_STA126_R02_INTL,C_STA126_RES_02,UK126,2026,INTL,21500.00,0.00,1000.00,GBP
TF_STA126_R02_EU,C_STA126_RES_02,UK126,2026,EU,14500.00,0.00,0.00,GBP
TF_STA126_R03_INTL,C_STA126_RES_03,UK126,2026,INTL,26500.00,0.00,1000.00,GBP
TF_STA126_R03_EU,C_STA126_RES_03,UK126,2026,EU,14500.00,0.00,0.00,GBP
TF_MAR127_R01_INTL,C_MAR127_RES_01,UK127,2026,INTL,15500.00,0.00,1000.00,GBP
TF_MAR127_R01_EU,C_MAR127_RES_01,UK127,2026,EU,14500.00,0.00,0.00,GBP
TF_MAR127_R02_INTL,C_MAR127_RES_02,UK127,2026,INTL,15500.00,0.00,1000.00,GBP
TF_MAR127_R02_EU,C_MAR127_RES_02,UK127,2026,EU,14500.00,0.00,0.00,GBP
TF_STA128_R01_INTL,C_STA128_RES_01,UK128,2026,INTL,17000.00,1000.00,1000.00,GBP
TF_STA128_R01_EU,C_STA128_RES_01,UK128,2026,EU,16000.00,0.00,0.00,GBP
TF_STI129_R01_INTL,C_STI129_RES_01,UK129,2026,INTL,21500.00,4000.00,1000.00,GBP
TF_STI129_R01_EU,C_STI129_RES_01,UK129,2026,EU,19500.00,0.00,0.00,GBP
TF_STR130_R01_INTL,C_STR130_RES_01,UK130,2026,INTL,23500.00,10000.00,1000.00,GBP
TF_STR130_R01_EU,C_STR130_RES_01,UK130,2026,EU,19500.00,0.00,0.00,GBP
TF_SUN132_R01_INTL,C_SUN132_RES_01,UK132,2026,INTL,16500.00,1500.00,1000.00,GBP
TF_SUN132_R01_EU,C_SUN132_RES_01,UK132,2026,EU,15000.00,0.00,0.00,GBP
TF_SUR133_R01_INTL,C_SUR133_RES_01,UK133,2026,INTL,23500.00,2500.00,1000.00,GBP
TF_SUR133_R01_EU,C_SUR133_RES_01,UK133,2026,EU,21500.00,0.00,0.00,GBP
TF_SUS134_R01_INTL,C_SUS134_RES_01,UK134,2026,INTL,22500.00,0.00,1000.00,GBP
TF_SUS134_R01_EU,C_SUS134_RES_01,UK134,2026,EU,20500.00,0.00,0.00,GBP
TF_UAL135_R01_INTL,C_UAL135_RES_01,UK135,2026,INTL,31500.00,5000.00,1000.00,GBP
TF_UAL135_R01_EU,C_UAL135_RES_01,UK135,2026,EU,28500.00,0.00,0.00,GBP
TF_UHI136_R01_INTL,C_UHI136_RES_01,UK136,2026,INTL,16500.00,0.00,1000.00,GBP
TF_UHI136_R01_EU,C_UHI136_RES_01,UK136,2026,EU,15500.00,0.00,0.00,GBP
TF_UWE137_R01_INTL,C_UWE137_RES_01,UK137,2026,INTL,17500.00,0.00,1000.00,GBP
TF_UWE137_R01_EU,C_UWE137_RES_01,UK137,2026,EU,16500.00,0.00,0.00,GBP
TF_ULS139_R01_INTL,C_ULS139_RES_01,UK139,2026,INTL,18500.00,0.00,1000.00,GBP
TF_ULS139_R01_EU,C_ULS139_RES_01,UK139,2026,EU,17500.00,0.00,0.00,GBP
TF_WAR141_R01_INTL,C_WAR141_RES_01,UK141,2026,INTL,31500.00,0.00,1000.00,GBP
TF_WAR141_R01_EU,C_WAR141_RES_01,UK141,2026,EU,26500.00,0.00,0.00,GBP
TF_WES142_R01_INTL,C_WES142_RES_01,UK142,2026,INTL,18000.00,0.00,1000.00,GBP
TF_WES142_R01_EU,C_WES142_RES_01,UK142,2026,EU,16500.00,0.00,0.00,GBP
TF_WES142_R02_INTL,C_WES142_RES_02,UK142,2026,INTL,18000.00,0.00,1000.00,GBP
TF_WES142_R02_EU,C_WES142_RES_02,UK142,2026,EU,16500.00,0.00,0.00,GBP
TF_WOL143_R01_INTL,C_WOL143_RES_01,UK143,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_WOL143_R01_EU,C_WOL143_RES_01,UK143,2026,EU,12500.00,0.00,0.00,GBP
TF_YOR144_R01_INTL,C_YOR144_RES_01,UK144,2026,INTL,21000.00,2500.00,1000.00,GBP
TF_YOR144_R01_EU,C_YOR144_RES_01,UK144,2026,EU,12500.00,0.00,0.00,GBP
TF_YOR144_R02_INTL,C_YOR144_RES_02,UK144,2026,INTL,23500.00,2500.00,1000.00,GBP
TF_YOR144_R02_EU,C_YOR144_RES_02,UK144,2026,EU,12500.00,0.00,0.00,GBP
 TF_WRX145_R01_INTL,C_WRX145_RES_01,UK145,2026,INTL,15500.00,0.00,1000.00,GBP
TF_WRX145_R01_EU,C_WRX145_RES_01,UK145,2026,EU,11500.00,0.00,0.00,GBP
TF_YSJ146_R01_INTL,C_YSJ146_RES_01,UK146,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_YSJ146_R01_EU,C_YSJ146_RES_01,UK146,2026,EU,12500.00,0.00,0.00,GBP



